"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-10","Oct-2014","PC","Percentage","0","Units",,,3.9,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-11","Nov-2014","PC","Percentage","0","Units",,,0.4,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-12","Dec-2014","PC","Percentage","0","Units",,,2.6,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,2.2,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,4.2,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,7,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,6.7,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,-3.3,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,0.6,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,-1.6,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,-1.1,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,-4.8,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,-3.9,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,-7.7,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,-1.4,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,-3.8,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,-10.7,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,-10.6,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,-12.5,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,-14.3,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,-15.7,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,-29.9,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,-24.8,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,-13.1,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,-17.2,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,-21.8,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,-19.3,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,-21.9,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,-19.4,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,-20.3,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,-20.7,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,-22.1,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,-24.5,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,-24,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,-27.9,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,-26.4,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,-25,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,-25.5,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,-23.4,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,-22.9,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,-23.2,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,-22.2,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,-23.3,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,-20.9,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,-24.8,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,-20.1,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,-24.4,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,-27.4,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,-25.4,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,-27.4,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,-31.3,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,-34.9,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,-34.1,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,-34.9,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,-33.3,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,-30.3,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,-33.4,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,-27,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,-35.9,,
"CSESFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,-36.4,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-01","Jan-2000","PC","Percentage","0","Units",,,17.9,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-02","Feb-2000","PC","Percentage","0","Units",,,23,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-03","Mar-2000","PC","Percentage","0","Units",,,20.3,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-04","Apr-2000","PC","Percentage","0","Units",,,18.7,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-05","May-2000","PC","Percentage","0","Units",,,23.4,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-06","Jun-2000","PC","Percentage","0","Units",,,20.9,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-07","Jul-2000","PC","Percentage","0","Units",,,24.8,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-08","Aug-2000","PC","Percentage","0","Units",,,22.4,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-09","Sep-2000","PC","Percentage","0","Units",,,28.6,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-10","Oct-2000","PC","Percentage","0","Units",,,28.2,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-11","Nov-2000","PC","Percentage","0","Units",,,29.7,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-12","Dec-2000","PC","Percentage","0","Units",,,24.8,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-01","Jan-2001","PC","Percentage","0","Units",,,23.7,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-02","Feb-2001","PC","Percentage","0","Units",,,22.7,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-03","Mar-2001","PC","Percentage","0","Units",,,30.2,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-04","Apr-2001","PC","Percentage","0","Units",,,28.9,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-05","May-2001","PC","Percentage","0","Units",,,32.5,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-06","Jun-2001","PC","Percentage","0","Units",,,32.2,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-07","Jul-2001","PC","Percentage","0","Units",,,14,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-08","Aug-2001","PC","Percentage","0","Units",,,15.2,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-09","Sep-2001","PC","Percentage","0","Units",,,13.4,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-10","Oct-2001","PC","Percentage","0","Units",,,23.2,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-11","Nov-2001","PC","Percentage","0","Units",,,15.3,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-12","Dec-2001","PC","Percentage","0","Units",,,17.8,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-01","Jan-2002","PC","Percentage","0","Units",,,19.2,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-02","Feb-2002","PC","Percentage","0","Units",,,19.1,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-03","Mar-2002","PC","Percentage","0","Units",,,19.6,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-04","Apr-2002","PC","Percentage","0","Units",,,21.2,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-05","May-2002","PC","Percentage","0","Units",,,19.8,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-06","Jun-2002","PC","Percentage","0","Units",,,17.3,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-07","Jul-2002","PC","Percentage","0","Units",,,17.5,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-08","Aug-2002","PC","Percentage","0","Units",,,18.5,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-09","Sep-2002","PC","Percentage","0","Units",,,15.7,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-10","Oct-2002","PC","Percentage","0","Units",,,23.2,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-11","Nov-2002","PC","Percentage","0","Units",,,18,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-12","Dec-2002","PC","Percentage","0","Units",,,20,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2003-01","Jan-2003","PC","Percentage","0","Units",,,24.6,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2003-02","Feb-2003","PC","Percentage","0","Units",,,27.1,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2003-03","Mar-2003","PC","Percentage","0","Units",,,29.3,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2003-04","Apr-2003","PC","Percentage","0","Units",,,22.1,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2003-05","May-2003","PC","Percentage","0","Units",,,11.2,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2003-06","Jun-2003","PC","Percentage","0","Units",,,11.2,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2003-07","Jul-2003","PC","Percentage","0","Units",,,12.3,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2003-08","Aug-2003","PC","Percentage","0","Units",,,11.1,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2003-09","Sep-2003","PC","Percentage","0","Units",,,10.6,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2003-10","Oct-2003","PC","Percentage","0","Units",,,17.3,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2003-11","Nov-2003","PC","Percentage","0","Units",,,16.9,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2003-12","Dec-2003","PC","Percentage","0","Units",,,14.1,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2004-01","Jan-2004","PC","Percentage","0","Units",,,10.9,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2004-02","Feb-2004","PC","Percentage","0","Units",,,13.7,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2004-03","Mar-2004","PC","Percentage","0","Units",,,9.9,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2004-04","Apr-2004","PC","Percentage","0","Units",,,10.7,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2004-05","May-2004","PC","Percentage","0","Units",,,16.2,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2004-06","Jun-2004","PC","Percentage","0","Units",,,19.1,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2004-07","Jul-2004","PC","Percentage","0","Units",,,15.3,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2004-08","Aug-2004","PC","Percentage","0","Units",,,19.5,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2004-09","Sep-2004","PC","Percentage","0","Units",,,18.2,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2004-10","Oct-2004","PC","Percentage","0","Units",,,14.1,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2004-11","Nov-2004","PC","Percentage","0","Units",,,14.1,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2004-12","Dec-2004","PC","Percentage","0","Units",,,9.5,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2005-01","Jan-2005","PC","Percentage","0","Units",,,5.4,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2005-02","Feb-2005","PC","Percentage","0","Units",,,6.1,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2005-03","Mar-2005","PC","Percentage","0","Units",,,5.3,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2005-04","Apr-2005","PC","Percentage","0","Units",,,6.6,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2005-05","May-2005","PC","Percentage","0","Units",,,6,,
"CSINFT","Future tendency","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2005-06","Jun-2005","PC","Percentage","0","Units",,,7,,
