TIME,FTSE,BCBUTE02,BRBUFT02,BRVSLV02,BSSPFT02,BVBUTE02,CCUSMA02,CP080000,CSINFT,LOCOSTNO,PIEAMI01,SLRTCR03,XTEXVA01
2009-11-01,5190.7001953125,-27.0,20.6,2.9,-9.2,-53.7,28.328225186672373,43.0,5.7,94.77661613313481,125.618313585644,71.68503185272958,8.93476470809359
2009-12-01,5412.89990234375,-29.5,18.2,3.0,-10.2,-35.2,28.820623735415072,44.05,11.3,94.8690212074868,91.37335373448059,66.1717290449756,15.71449391566
2010-01-01,5188.5,-22.6,9.0,6.8,2.0,-45.8,28.129821144916782,44.75,13.3,95.0929114410581,90.84818630876455,61.14120996546735,19.029639230060607
2010-02-01,5354.5,-22.8,19.6,6.4,6.1,-35.1,30.197615615524988,45.15,12.4,95.4037802213104,87.09396684806885,46.6526431220014,24.288713903552605
2010-03-01,5679.60009765625,-17.4,20.7,8.1,8.3,-32.3,32.08720205361619,45.35,9.9,95.7624302854972,94.67107489586635,95.80216141306057,24.0298017454143
2010-03-31,5553.2998046875,-9.174193548387096,23.700000000000006,1.6161290322580644,5.880645161290323,-39.26774193548387,32.15695704998666,46.85,13.190322580645162,96.12772678150984,98.36477254331776,52.87129007063453,19.727501494746786
2010-04-01,5541.136474609376,-8.9,23.8,1.4,5.8,-39.5,32.15928221653234,46.9,13.3,96.13990333137691,98.4878957982328,51.44026102588699,19.5840914863912
2010-04-30,5188.39990234375,-4.26,4.176666666666667,15.32,7.926666666666668,-35.05333333333333,36.442998413684585,46.65833333333333,17.65,96.50074992072851,83.11393631561458,53.0671096128079,14.700844771623702
2010-05-01,5179.641837827621,-4.1,3.5,15.8,8.0,-34.9,36.59071276531052,46.65,17.8,96.51319290656821,82.5837997817312,53.123207839943106,14.5324569538731
2010-05-31,4916.89990234375,-16.1,14.725806451612904,20.92903225806452,5.0,-29.57741935483871,38.33357309618384,47.617741935483885,14.993548387096775,96.84685515313777,76.88793864307614,58.68095490176777,14.260586426471198
2010-06-01,4928.269905598958,-16.5,15.1,21.1,4.9,-29.4,38.391668440546276,47.65000000000001,14.9,96.85797722802342,76.69807660512096,58.866213137161935,14.251524075557802
2010-06-30,5258.0,-16.790000000000006,32.209999999999994,14.816666666666665,4.9,-23.986666666666668,35.99883896604265,47.69833333333334,21.28,97.14986485074282,76.80634783295713,42.50492775125153,10.857767659694336
2010-07-01,5256.941941784275,-16.8,32.8,14.6,4.9,-23.8,35.91632760485287,47.7,21.5,97.15992994118143,76.81008132357216,41.94074549656497,10.7407415763887
2010-07-31,5225.2001953125,-10.993548387096775,27.574193548387093,17.212903225806453,8.190322580645162,-26.41290322580645,34.76077319439244,46.9741935483871,20.62903225806452,97.41235846632465,71.5480263292456,25.74367781745255,12.172177702225122
2010-08-01,5235.632450226814,-10.8,27.4,17.3,8.3,-26.5,34.72225471404376,46.95,20.6,97.4207727504961,71.37262449610138,25.20377556148214,12.219892239753001
2010-08-31,5548.60009765625,-16.122580645161293,28.174193548387088,19.13870967741936,12.751612903225805,-27.951612903225808,34.505073431675136,45.69193548387097,18.47096774193548,97.6458389562568,75.01243048728931,71.00910209213089,10.329378128952387
2010-09-01,5552.820100911458,-16.3,28.2,19.2,12.9,-28.0,34.497834055596186,45.65000000000001,18.4,97.6533411631155,75.13375735366225,72.53594630981918,10.2663609919257
2010-09-30,5675.2001953125,-8.276666666666667,30.23,26.063333333333336,9.806666666666667,-32.446666666666665,33.09167374797153,45.84333333333333,27.486666666666668,97.86597003359682,76.041565353611,38.918791054435026,12.286496701583632
2010-10-01,5670.609558105469,-8.0,30.3,26.3,9.7,-32.6,33.043185461501714,45.85,27.8,97.87330206361341,76.07286907774716,37.759578804249365,12.356156553640801
2010-11-01,5528.2998046875,-2.1,30.3,14.5,19.9,-25.6,33.4865632995259,45.7,32.6,98.09188819573141,78.4288861949049,42.282985131340276,11.1517707243486
2010-12-01,5899.89990234375,-8.0,28.6,5.5,21.3,-39.5,34.281094791113375,45.4,34.1,98.31725498709321,89.90195062299307,37.579415367447226,9.46260027611584
2011-01-01,5862.89990234375,-22.0,20.9,23.7,31.5,-31.4,33.31345249282083,46.05,42.3,98.5504880890288,94.10734324670229,40.8773113386399,23.7917382741936
2011-02-01,5994.0,-15.5,4.5,23.8,31.6,-24.2,30.75419303973649,47.2,34.3,98.7863992799272,97.92297009260227,32.87981520450927,20.9148963186719
2011-03-01,5908.7998046875,-24.3,12.1,20.0,32.4,-13.2,29.480295147583593,46.95,35.3,99.0179623007002,108.81810406630414,76.2050326430499,20.307648269995198
2011-03-31,6069.89990234375,-12.3,-4.835483870967742,19.90322580645161,39.9483870967742,-21.038709677419355,29.15875782361988,46.32096774193547,31.041935483870965,99.23887811669913,115.81466503598485,45.81545270045315,24.00990574271627
2011-04-01,6067.236572265625,-11.9,-5.4,19.9,40.2,-21.3,29.148039912821087,46.3,30.9,99.2462419772324,116.0478837349742,44.80246670236659,24.1333143251403
2011-04-30,5990.0,-15.67,5.91,31.59666666666667,26.376666666666665,-20.913333333333334,28.05976116777783,47.315,25.486666666666668,99.47120644235387,111.2189995438773,45.99179941702914,27.61113051320407
2011-05-01,5988.570974042339,-15.8,6.3,32.0,25.9,-20.9,28.02223431450048,47.35,25.3,99.4789638377029,111.05248629590844,46.03281088994854,27.731055209344202
2011-05-31,5945.7001953125,-17.541935483870972,4.267741935483871,19.90322580645161,28.125806451612906,-25.64193548387097,28.59845202605784,45.89838709677419,25.590322580645164,99.72207760947742,112.56442098733959,49.96543207872471,16.152051631961168
2011-06-01,5941.350195312501,-17.6,4.2,19.5,28.2,-25.8,28.617659283109752,45.85,25.6,99.73018140186993,112.61481881038729,50.0965194516839,15.7660848460484
2011-06-30,5815.2001953125,-8.61,-13.103333333333332,22.30333333333333,11.96,-18.74333333333333,29.91184670279177,46.62333333333334,24.73,100.0051545509762,116.30314379848149,44.31068787714924,19.84812357411304
2011-07-01,5801.629221270161,-8.3,-13.7,22.4,11.4,-18.5,29.956473855194613,46.65,24.7,100.014636383704,116.43032741876058,44.1111764435446,19.988883530253197
2011-07-31,5394.5,-17.493548387096773,-19.603225806451615,32.36774193548387,12.077419354838707,-36.40322580645161,29.866070478654628,47.182258064516134,24.02258064516129,100.32965058240305,106.80166267703086,35.97339243642409,16.539326619288786
2011-08-01,5385.91935483871,-17.8,-19.8,32.7,12.1,-37.0,29.863057032769962,47.2,24.0,100.340151055693,106.48070718563991,35.70213296952008,16.424341388923303
2011-08-31,5128.5,-7.15483870967742,-30.25161290322581,25.345161290322586,14.325806451612904,-33.80645161290323,31.984259046368557,48.84516129032258,21.774193548387093,100.6868920337975,115.89740587495486,72.9429774918145,11.218287697661461
2011-09-01,5142.356673177083,-6.8,-30.6,25.1,14.4,-33.7,32.05496578015517,48.9,21.7,100.69845006640101,116.21129583126536,74.18433897589098,11.0447525746194
2011-09-30,5544.2001953125,-14.436666666666666,-25.18666666666667,20.556666666666665,9.083333333333334,-28.480000000000004,32.73293461292709,48.27166666666667,24.79333333333333,101.05285789351922,109.98765875736966,47.527822611955436,12.709600438257688
2011-10-01,5542.987686157227,-14.7,-25.0,20.4,8.9,-28.3,32.75631284853991,48.25,24.9,101.06507885307501,109.77305058240776,46.608632392509385,12.767008985279698
2011-11-01,5505.39990234375,-17.3,-30.1,15.7,7.8,-37.2,32.716179637069786,48.25,19.5,101.410626437339,109.27112836982857,43.44037718007669,7.42437594840551
2011-12-01,5572.2998046875,-22.3,-12.7,16.3,11.0,-36.0,32.873388308120376,49.65000000000001,20.7,101.70577024303101,102.5654557796154,41.662516377422904,9.79259600334939
2012-01-01,5681.60009765625,-14.0,-7.2,18.4,11.3,-25.5,33.632925736915325,48.65,14.7,101.92243455769399,99.99049390098094,44.187301521119906,0.4768981005671311
2012-02-01,5871.5,-18.7,-2.2,13.0,6.2,-36.9,33.12571811916997,48.55,16.8,102.04068679805799,109.59457423246494,32.19831300555661,-2.68920754450791
2012-03-01,5768.5,-16.0,-4.4,30.2,17.6,-42.4,33.09832780326093,49.15,16.8,102.051141944801,110.101576151603,83.65761815523503,6.377626560826418
2012-03-31,5737.7998046875,-17.645161290322577,5.6645161290322585,12.587096774193547,6.954838709677419,-36.303225806451614,32.845377194291586,49.15,21.929032258064517,101.95212683938291,99.73973653868292,48.6709247449399,-5.931132420205143
2012-04-01,5723.903141276041,-17.7,6.0,12.0,6.6,-36.1,32.83694550732594,49.15,22.1,101.948826335869,99.39434188491892,47.5047016312634,-6.34142438623953
2012-04-30,5320.89990234375,-17.313333333333333,3.0033333333333334,15.77,9.693333333333337,-30.396666666666665,33.10947680354423,49.68166666666666,20.55333333333333,101.73392631962086,90.79035361648657,52.053376691604484,-0.7784287201667386
2012-05-01,5328.9741053427415,-17.3,2.9,15.9,9.8,-30.2,33.118874434448315,49.7,20.5,101.726515974233,90.49366436585099,52.21022755575417,-0.5866012834056079
2012-05-31,5571.2001953125,-19.04193548387097,23.125806451612906,14.835483870967744,0.7032258064516128,-27.87741935483871,34.35350905066634,50.038709677419355,14.306451612903226,101.39288035176656,76.9621573093161,56.3332375720696,-5.409015013009782
2012-06-01,5573.336848958334,-19.1,23.8,14.8,0.4,-27.8,34.39466353787361,50.05,14.1,101.38175916435101,76.51110707409826,56.4706712392801,-5.56976213732992
2012-06-30,5635.2998046875,-16.973333333333333,7.85,13.156666666666665,3.106666666666667,-41.23666666666667,34.101180410955855,49.905,14.196666666666667,100.94984561570206,81.67112289568055,50.90819354615161,-2.0112304818610176
2012-07-01,5637.757875504033,-16.9,7.3,13.1,3.2,-41.7,34.0910603031311,49.9,14.2,100.93495204505899,81.84905447573512,50.71638397052649,-1.8885224937414
2012-07-31,5711.5,-20.19032258064517,9.33225806451613,17.06774193548387,2.1354838709677417,-34.63548387096774,33.96513679064595,49.948387096774184,13.619354838709679,100.45400472608513,96.2220750268374,34.831406601647984,-2.5021931924022582
2012-08-01,5712.487099924395,-20.3,9.4,17.2,2.1,-34.4,33.960939340229785,49.95,13.6,100.43797314878599,96.70117571187414,34.30190735601871,-2.52264888235762
2012-08-31,5742.10009765625,-11.106451612903225,-1.632258064516129,16.32903225806452,0.8419354838709678,-38.27096774193549,31.22498458237689,49.46612903225806,18.825806451612905,99.96701196547652,91.18756437688984,84.15993617263749,4.673524425346018
2012-09-01,5743.453434244791,-10.8,-2.0,16.3,0.8,-38.4,31.133786090448467,49.45,19.0,99.9513132593662,91.00377733239037,85.82187046652476,4.91339686893614
2012-09-30,5782.7001953125,-9.93,13.08,12.046666666666667,10.95,-35.5,31.208395547792467,49.69166666666667,25.09,99.53965348964641,91.12612376079987,53.940571790121936,-6.169686388789384
2012-10-01,5785.328308105469,-9.9,13.6,11.9,11.3,-35.4,31.210968287700886,49.7,25.3,99.5254583251733,91.13034260315884,52.841216663349435,-6.55186167353854
2012-11-01,5866.7998046875,-5.7,25.8,18.6,10.4,-18.7,31.80247911660845,49.6,22.6,99.20781834820579,89.39115181971451,53.5631237389562,-2.9842653117304
2012-12-01,5897.7998046875,3.1,19.4,13.9,16.2,-42.2,30.6099522804886,48.8,26.4,99.007525224653,88.01860013069236,45.91709957822786,1.36030422941773
2013-01-01,6276.89990234375,-13.5,20.2,1.9,14.6,-21.0,31.14266260328813,49.9,27.0,98.9094822906357,90.57024939144041,52.97256372533119,-0.14496379332390694
2013-02-01,6360.7998046875,-5.5,29.2,13.0,12.9,-24.9,33.86274159177605,50.65,31.9,98.8900415292247,94.03614728789879,42.562899382850865,-2.02612064536584
2013-03-01,6411.7001953125,-3.5,13.3,23.7,-1.6,-26.5,35.63723593335657,50.3,26.0,98.9249590320055,89.37017832879343,90.71902968152914,-2.8006153786503303
2013-03-31,6430.10009765625,-8.048387096774192,-2.570967741935484,20.893548387096775,5.851612903225807,-38.98387096774193,34.9820192491402,50.25161290322581,23.774193548387093,98.99229240855793,83.2239066590719,57.68431595972029,-0.8540975891197288
2013-04-01,6435.20009765625,-8.2,-3.1,20.8,6.1,-39.4,34.96017869299965,50.25,23.7,98.994536854443,83.01903093674785,56.58315883566,-0.789213662802042
2013-04-30,6583.10009765625,-2.69,14.3,11.036666666666665,1.846666666666667,-30.7,34.93302647392105,50.05666666666666,22.926666666666666,99.081179333244,87.07923439219908,59.437060855927356,-3.357882885988757
2013-05-01,6571.2420299899195,-2.5,14.9,10.7,1.7,-30.4,34.932090190504546,50.05,22.9,99.0841670049268,87.2192414079043,59.53547127041933,-3.4464576867883
2013-05-31,6215.5,3.5967741935483866,12.964516129032258,14.958064516129033,3.5387096774193547,-21.883870967741935,33.33276755533747,50.146774193548396,21.545161290322586,99.18035029821155,89.71389693344736,67.01035964206147,12.399906732415026
2013-06-01,6229.020003255208,3.8,12.9,15.1,3.6,-21.6,33.2794568008319,50.15,21.5,99.18355640798772,89.79705211763212,67.25952258778288,12.9281188797218
2013-06-30,6621.10009765625,8.536666666666667,33.39333333333334,13.746666666666664,9.013333333333332,-8.163333333333334,34.66090043424562,50.24666666666667,18.6,99.28203577880896,97.96563261752195,57.96207904001424,-3.9404053182970733
2013-07-01,6614.383962323589,8.7,34.1,13.7,9.2,-7.7,34.70853642160471,50.25,18.5,99.28543161918208,98.24730780717331,57.64147753836704,-4.522078566504621
2013-07-31,6412.89990234375,1.9258064516129032,43.39032258064517,7.796774193548387,3.8774193548387097,-12.345161290322581,33.544836945666844,50.104838709677416,23.048387096774203,99.38196084481122,94.92632632929865,43.216229303527896,1.3752295062494413
2013-08-01,6414.490234375,1.7,43.7,7.6,3.7,-12.5,33.506046963135574,50.1,23.2,99.38517848566549,94.81562694670285,42.73538769569994,1.57180644200791
2013-08-31,6462.2001953125,9.248387096774193,35.183870967741925,7.6967741935483875,2.9258064516129036,-5.629032258064517,32.860299514062824,50.1,21.554838709677423,99.47640327470171,94.5184693575605,92.66719592099966,-2.983416881807332
2013-09-01,6471.173518880208,9.5,34.9,7.7,2.9,-5.4,32.83877459909373,50.1,21.5,99.4794441010029,94.5085641045891,94.33158952850964,-3.13525765926784
2013-09-30,6731.39990234375,5.246666666666666,33.836666666666666,1.32,3.77,11.033333333333333,31.85907429868809,50.34166666666667,24.013333333333332,99.56316274995457,88.38426971755386,55.5100489399726,0.9449151271481504
2013-10-01,6728.874908447266,5.1,33.8,1.1,3.8,11.6,31.825291529708586,50.35,24.1,99.5660495999184,88.17308715248369,54.17137512657477,1.08561074047284
2013-11-01,6650.60009765625,20.8,6.0,11.4,7.5,10.1,31.54239114423525,50.25,26.5,99.64495299821041,86.40730753175825,57.10271884620496,3.6954078600461697
2013-12-01,6749.10009765625,15.3,24.9,20.0,9.9,2.1,30.814084583013386,50.7,25.7,99.715958756109,90.47974497606377,60.43395506076271,2.02757171498921
2014-01-01,6510.39990234375,22.9,40.5,17.5,11.1,4.6,30.10041680161932,50.7,18.6,99.7823991422752,87.4695489607324,56.34821028207186,-0.40160773658878296
2014-02-01,6809.7001953125,9.1,37.8,5.9,8.8,7.8,28.737282827458557,50.40000000000001,21.7,99.8508197995783,84.18012673721572,40.730264909301034,4.039410221867721
2014-03-01,6598.39990234375,16.6,21.5,12.9,5.6,3.6,27.747164182185937,50.7,19.1,99.92678327759847,82.52014041702087,105.87914713943566,5.70610172463614
2014-03-31,6780.0,7.9870967741935495,40.66129032258065,15.416129032258064,7.148387096774193,12.01935483870968,27.75141925961436,50.458064516129035,17.55161290322581,100.0110294122332,84.87961971466807,64.02859381496154,6.442581730649087
2014-04-01,6782.15,7.7,41.3,15.5,7.2,12.3,27.751561095528647,50.45,17.5,100.013837616721,84.95826902458964,62.633575370812395,6.46713106418285
2014-04-30,6844.5,13.79,39.27,8.926666666666666,3.8166666666666655,12.203333333333333,27.343540656870605,49.725,18.08,100.10807868706031,86.06357954550987,64.29549413073957,7.112683397938162
2014-05-01,6841.254835559476,14.0,39.2,8.7,3.7,12.2,27.32947098657205,49.7,18.1,100.111328379141,86.10169370140369,64.35280167418533,7.1349438232400715
2014-05-31,6743.89990234375,7.516129032258063,33.58709677419355,15.377419354838713,3.893548387096774,16.55483870967742,27.50155583394989,49.65161290322581,19.84193548387097,100.21186378827262,88.05708727566872,66.55878501402847,-4.207352433009475
2014-06-01,6743.439908854167,7.3,33.4,15.6,3.9,16.7,27.507291995529147,49.65000000000001,19.9,100.215214968577,88.12226706147754,66.63231779202323,-4.58542897488446
2014-06-30,6730.10009765625,7.396666666666666,40.263333333333335,22.46333333333333,5.64,10.61,26.367601251894442,49.55333333333334,16.226666666666667,100.31127941775884,80.14675562813738,60.41403003085156,7.068236559953706
2014-07-01,6732.9936365927415,7.4,40.5,22.7,5.7,10.4,26.32830157107945,49.55,16.1,100.314591984972,79.87173799250495,60.199606314949094,7.470087095637782
2014-07-31,6819.7998046875,15.72258064516129,45.338709677419345,21.925806451612896,5.409677419354839,3.3354838709677415,28.24502003854485,49.5983870967742,16.390322580645158,100.39693997281005,75.50038508493434,46.585123395199595,-2.0374139255810264
2014-08-01,6813.441752772178,16.0,45.5,21.9,5.4,3.1,28.308910654127036,49.6,16.4,100.39968490573798,75.35467332134866,46.13130729787461,-2.35433062628832
2014-08-31,6622.7001953125,9.516129032258066,31.75806451612904,17.54516129032258,3.658064516129032,6.1967741935483875,30.467789476403023,49.64838709677419,15.819354838709678,100.46449423330414,74.05590565381172,95.41698889833208,-0.8909440809756571
2014-09-01,6620.160188802083,9.3,31.3,17.4,3.6,6.3,30.539752103812212,49.65,15.8,100.466654544223,74.01261339822716,97.05984495168066,-0.842164529465235
2014-09-30,6546.5,0.5033333333333334,27.14333333333333,24.263333333333332,4.953333333333333,8.813333333333334,31.908467735463,49.55333333333334,10.580000000000002,100.5157565695808,64.4932320615061,66.0763662012971,-1.091660057153098
2014-10-01,6552.003128051758,0.2,27.0,24.5,5.0,8.9,31.955664826209578,49.55,10.4,100.51744974286899,64.16497753265365,65.00797038231836,-1.1002633512113
2014-11-01,6722.60009765625,5.9,40.2,34.6,2.7,12.5,33.170253479648515,49.4,11.1,100.55854413098,59.31910507214491,62.548541069934174,-2.21005295676769
2014-12-01,6566.10009765625,15.4,45.3,26.4,5.6,5.3,34.38851176653659,49.8,8.3,100.596075193904,39.89778952205505,59.28611447876605,-8.39359944665351
2015-01-01,6749.39990234375,5.2,48.5,26.0,-12.6,6.8,36.69118361185874,49.5,1.1,100.633345212181,25.941247550588397,60.72704083247532,-9.13928492263488
2015-02-01,6946.7001953125,14.7,15.5,26.9,1.0,5.6,36.11183556424357,50.25,3.1,100.67138435675501,34.136562668828304,48.234741586236,-11.6440962693621
2015-03-01,6773.0,10.6,22.1,17.2,-2.3,7.0,37.99585462283292,50.4,5.8,100.711241695351,36.4614070130305,109.56555835826435,-16.0170407302852
2015-03-31,6960.60009765625,14.858064516129033,23.26129032258065,15.748387096774195,-4.719354838709678,12.612903225806456,38.25287735243359,50.448387096774205,4.638709677419356,100.752218157841,38.27261868108704,63.58240174140282,-10.193333637674671
2015-04-01,6961.393424479166,15.0,23.3,15.7,-4.8,12.8,38.26144477675361,50.45,4.6,100.753584039924,38.3329924033556,62.04962985417409,-9.99921006792099
2015-04-30,6984.39990234375,-3.3666666666666667,43.31,14.54,0.8066666666666666,9.996666666666666,36.25205418164092,50.45,10.98,100.79633436582307,41.08114642584536,65.10247136046145,-7.623012777912838
2015-05-01,6975.564421622984,-4.0,44.0,14.5,1.0,9.9,36.18276485077497,50.45,11.2,100.79780851499201,41.175910357655354,65.20774175722998,-7.54107494032635
2015-05-31,6710.5,6.161290322580646,27.258064516129032,22.338709677419356,-4.129032258064516,-3.067741935483871,35.813856281179135,50.25645161290322,8.006451612903223,100.84255880437328,38.09126689396609,75.71618003290999,-4.411510113290918
2015-06-01,6710.02666015625,6.5,26.7,22.6,-4.3,-3.5,35.801559328859284,50.25,7.9,100.844050480686,37.98844544517645,76.06646130876601,-4.30719128572307
2015-06-30,6696.2998046875,-13.316666666666665,21.093333333333334,6.746666666666666,6.43,5.683333333333334,36.16400299381293,50.49166666666667,10.316666666666668,100.88854463424093,33.977870818849446,61.645068635592615,-15.253534570287364
2015-07-01,6681.8352917086695,-14.0,20.9,6.2,6.8,6.0,36.17650105122512,50.5,10.4,100.890078915398,33.839575142079546,61.14777923306941,-15.6309946835482
2015-07-31,6247.89990234375,0.3225806451612904,36.6741935483871,10.845161290322581,0.02580645161290318,24.000000000000004,35.36223316617299,50.306451612903224,12.33548387096774,100.93049449857705,21.197574099492453,49.3792801321805,-7.008988722076736
2015-08-01,6241.890231224798,0.8,37.2,11.0,-0.2,24.6,35.33509090333792,50.3,12.4,100.931841684683,20.776174064739553,48.98699682881753,-6.72158852336102
2015-08-31,6061.60009765625,-16.13548387096774,51.135483870967754,12.741935483870972,-3.8774193548387097,6.019354838709679,35.564464561854074,50.63870967741936,8.625806451612902,100.96633590092009,25.12934903674449,104.95458501269935,-8.109510303275487
2015-09-01,6071.583430989584,-16.7,51.6,12.8,-4.0,5.4,35.572110350471284,50.65000000000001,8.5,100.967485708128,25.27445486914465,106.82017128549542,-8.15577436260597
2015-09-30,6361.10009765625,-4.52,30.14,10.383333333333333,-2.3566666666666665,-4.943333333333333,35.02449570732678,51.27833333333333,5.696666666666666,100.99821804320374,27.845578235203877,62.70525533642701,-7.888305155478067
2015-10-01,6360.94384765625,-4.1,29.4,10.3,-2.3,-5.3,35.00561244377007,51.3,5.6,100.999277778896,27.93423766161971,61.18405133818328,-7.87908207937021
2015-11-01,6356.10009765625,-15.2,27.4,11.5,-1.3,4.7,35.04218169529932,52.0,6.9,101.031026823573,25.61958922223755,61.87057181191175,-10.9320990888065
2015-12-01,6242.2998046875,-13.3,33.3,14.1,-5.0,15.0,35.699916486336875,52.1,4.8,101.062274163958,23.60891969425376,64.61990966610449,-9.981553606846859
2016-01-01,6083.7998046875,3.2,23.7,21.7,-5.3,0.2,37.39017283557899,51.65,5.3,101.081843120021,22.682721141880094,61.531260384461405,-9.096052692365287
2016-02-01,6097.10009765625,-4.5,26.4,15.6,-10.2,2.6,38.28936593925353,52.0,4.5,101.07229467763099,17.4439322245213,47.57264157785772,-7.27816631122667
2016-03-01,6174.89990234375,-11.9,21.8,21.3,-4.1,-2.1,37.653155818471454,51.40000000000001,7.0,101.013533919379,27.744079387538104,113.72814551341312,-6.3491511210974405
2016-03-31,6241.89990234375,-2.8032258064516133,13.864516129032259,21.493548387096773,2.3838709677419354,0.5129032258064516,37.337640309664266,51.64193548387097,11.548387096774194,100.88829376426224,30.831009695674965,65.89426843903689,-1.5549032021952658
2016-04-01,6241.529899088542,-2.5,13.6,21.5,2.6,0.6,37.32712312603736,51.65,11.7,100.88411909242501,30.933907372612854,64.29980586989103,-1.39509493823186
2016-04-30,6230.7998046875,4.846666666666667,11.183333333333335,20.34,0.6666666666666666,-3.3633333333333333,37.396389406160544,52.665,9.573333333333334,100.67089248595154,36.74393964705896,64.95592471233412,-11.729104229511824
2016-05-01,6239.622385332662,5.1,11.1,20.3,0.6,-3.5,37.398777898578594,52.7,9.5,100.663539844349,36.944285587557104,64.97854950000458,-12.085449377486999
2016-05-31,6504.2998046875,-0.12580645161290327,9.358064516129033,17.590322580645164,2.2451612903225806,-5.919354838709677,39.29557506749162,53.377419354838715,14.629032258064518,100.35199072229128,42.28494165038338,71.51922063805809,-10.545266428810644
2016-06-01,6511.636474609375,-0.3,9.3,17.5,2.3,-6.0,39.358801639788716,53.4,14.8,100.341605751556,42.462963519144246,71.73724300932655,-10.4939269971881
2016-06-30,6724.39990234375,11.88,-0.6566666666666667,13.44,8.486666666666666,-4.066666666666666,44.95298801350928,53.54500000000001,27.076666666666664,99.94762350967513,45.50063391755367,63.03005995167958,-6.4605883285119425
2016-07-01,6726.241840977823,12.3,-1.0,13.3,8.7,-4.0,45.14589099191343,53.55,27.5,99.9340379151275,45.605381172671244,62.729812260036574,-6.32150768476449
2016-07-31,6781.5,-16.34516129032258,4.032258064516129,21.71935483870968,12.667741935483873,-2.4516129032258065,45.423350087532135,53.93709677419354,20.33870967741936,99.50871557415795,55.2969620369606,46.14418190339803,-11.059241941764467
2016-08-01,6785.299993699597,-17.3,4.2,22.0,12.8,-2.4,45.43259872405275,53.95,20.1,99.4945381627923,55.62001473243691,45.591327558176744,-11.2171664169978
2016-08-31,6899.2998046875,2.441935483870968,14.361290322580645,20.354838709677427,10.09032258064516,-8.593548387096776,44.581769009538505,53.61129032258064,18.454838709677414,99.10965144917965,55.406033095058845,103.92442178487607,-10.112735130009348
2016-09-01,6901.129817708334,3.1,14.7,20.3,10.0,-8.8,44.55340801905471,53.6,18.4,99.09682189205921,55.39890037381289,105.86885825909941,-10.0759207537764
2016-09-30,6954.2001953125,8.32,11.51,21.94333333333333,14.35,-5.513333333333334,49.56672801226754,53.40666666666666,18.110000000000007,98.77920337879186,68.53882326751852,65.41469709937199,-9.52457612305237
2016-10-01,6948.875183105469,8.5,11.4,22.0,14.5,-5.4,49.739601115481776,53.4,18.1,98.76825101626541,68.99192405695665,64.01972602489866,-9.505564239234301
2016-11-01,6783.7998046875,-7.7,29.8,19.3,21.0,-7.5,48.63677799365448,53.2,38.7,98.4887156872177,65.40711962603135,63.08938199757449,-6.6451101363928915
2016-12-01,7142.7998046875,-2.4,14.2,16.4,22.3,2.9,47.8236854310216,52.5,38.9,98.2324104050783,87.03586761794506,62.541715905747694,-0.987723592186652
2017-01-01,7099.2001953125,-11.6,12.6,21.0,25.2,-12.3,47.0446108966821,52.65,41.7,97.9865408759451,98.82414859075372,60.82854157259158,1.80549931501914
2017-02-01,7263.39990234375,-14.6,13.3,23.3,27.0,-7.8,45.85489083693253,53.15,42.3,97.74061190381599,98.53422339267999,48.13039881864828,3.1762363952430297
2017-03-01,7322.89990234375,2.9,28.4,14.5,27.7,-5.9,46.6405303623473,53.55,41.3,97.4906543316119,80.05453717713286,122.16027576162372,1.74529991896162
2017-03-31,7203.89990234375,4.54516129032258,26.94838709677419,20.112903225806452,28.764516129032263,-3.0935483870967744,45.023823716747685,52.533870967741926,38.783870967741926,97.25632567955208,78.57472052016685,50.048140777407475,-1.1064691142403706
2017-04-01,7214.436572265626,4.6,26.9,20.3,28.8,-3.0,44.96993349522771,52.5,38.7,97.24851472448341,78.525393298268,47.64440294460026,-1.20152808201377
2017-04-30,7520.0,2.3766666666666665,-0.16666666666666685,9.763333333333334,26.383333333333336,-11.796666666666667,43.818726305058156,52.69333333333334,39.956666666666656,97.05117546918235,65.13610931432899,55.096763446333725,3.031542771334775
2017-05-01,7513.31290952621,2.3,-1.1,9.4,26.3,-12.1,43.77902950539715,52.7,40.0,97.04437066727543,64.67440986660695,55.35374139466935,3.1775107317950697
2017-05-31,7312.7001953125,4.235483870967742,4.512903225806452,20.335483870967746,29.39677419354839,-9.583870967741936,43.60099112431664,53.038709677419355,41.645161290322584,96.93243591520071,56.674271774336745,66.06485106851878,0.5938578720257361
2017-06-01,7314.676855468751,4.3,4.7,20.7,29.5,-9.5,43.59505651161395,53.05,41.7,96.92870475679821,56.407600504594406,66.42188805764711,0.507736110033425
2017-06-30,7372.0,-2.563333333333333,26.06333333333333,18.863333333333333,18.286666666666665,-8.92,39.957908247277224,52.51833333333333,36.77,96.95221926594714,56.99630611614853,53.18401475795347,9.971079469288211
2017-07-01,7373.890325730847,-2.8,26.8,18.8,17.9,-8.9,39.83248934161045,52.5,36.6,96.9530301110902,57.0166063096504,52.72753636830887,10.2974016540901
2017-07-31,7430.60009765625,8.23225806451613,8.316129032258067,20.92903225806452,26.9,-9.480645161290322,39.95104486486653,54.048387096774206,37.85806451612903,97.14634624926684,63.7734570916189,41.0520078649151,10.22473652613465
2017-08-01,7428.735572076613,8.6,7.7,21.0,27.2,-9.5,39.95499671564173,54.1,37.9,97.1527901205394,63.99868545101785,40.662823581468636,10.222314355202801
